Time [ns],V(U1B5_M_DQ_0__B2) [V]
26.69744238,0.749679096
26.70303872,0.759340891
26.70773778,0.767102639
26.71243684,0.774545634
26.71713589,0.781672471
26.7216,0.788150751
26.72226273,0.789085015
26.72292546,0.790012967
26.72430496,0.791917009
26.72568446,0.79379286
26.72844347,0.79747445
26.73312204,0.803474225
26.73909186,0.810645565
26.74506168,0.817238429
26.7510315,0.823209099
26.75623872,0.827876749
26.76144593,0.832017652
26.7621576,0.832323314
26.76267521,0.83257426
26.76319282,0.832342779
26.76371043,0.831893483
26.76422804,0.831395564
26.76492233,0.830733001
26.76561663,0.830089457
26.76631092,0.829459524
26.76747792,0.828415973
26.76887523,0.82717447
26.77027255,0.82592802
26.7716,0.824730571
26.77226273,0.824123646
26.77292546,0.823511296
26.77430496,0.822212519
26.77568446,0.820889755
26.77844347,0.818186916
26.78231202,0.814269886
26.78618057,0.810224136
26.79004912,0.806080463
26.79391767,0.801870255
26.79778622,0.797622277
26.80165477,0.793361097
26.80673427,0.787776913
26.81181378,0.782224787
26.81689328,0.776716865
26.82197279,0.771268508
26.82819785,0.76472057
26.83442291,0.758396661
26.84064796,0.752389986
26.84687302,0.746769292
26.85309808,0.74155861
26.85932314,0.736740812
26.8655482,0.732275707
26.87177326,0.728113481
26.87799832,0.724204456
26.88422338,0.720495621
26.89044844,0.716908796
26.8966735,0.713304004
26.90289856,0.709479153
26.90912362,0.705174465
26.91534868,0.700069803
26.92157374,0.693799116
26.9277988,0.685957301
26.93402386,0.676107432
26.93958744,0.665234712
26.94515102,0.652049655
26.9507146,0.6362441
26.956,0.61862352
26.9573795,0.613507897
26.958759,0.608217351
26.96151801,0.597206182
26.96637578,0.576308587
26.97263835,0.546639574
26.97890093,0.514383699
26.9851635,0.480210636
26.99043856,0.450451575
26.99571363,0.420254021
26.99644141,0.415875287
26.99696347,0.412771963
26.99748554,0.409712858
26.9980076,0.406687138
26.99852967,0.403682788
26.99905173,0.400692264
26.9997558,0.396674174
27.00073971,0.391080595
27.00207143,0.383541342
27.00411098,0.372051717
27.006,0.36146669
27.0073795,0.353788915
27.008759,0.346151009
27.01151801,0.330995496
27.01511649,0.311559753
27.01871498,0.292599964
27.02231347,0.274194687
27.02591195,0.256394529
27.02951044,0.239231825
27.03310893,0.222721022
27.03765676,0.202782495
27.0422046,0.183857271
27.04675244,0.165905135
27.05225007,0.145439651
27.05774771,0.126263846
27.06324535,0.108339251
27.06874299,0.091655917
27.07424063,0.076207815
27.07973826,0.061977446
27.0852359,0.048919993
27.09073354,0.036966951
27.09623118,0.026043015
27.10172881,0.016079407
27.10722645,0.007015603
27.11272409,-0.001202831
27.11822173,-0.008631232
27.12371937,-0.015332615
27.129217,-0.021377327
27.13471464,-0.026834569
27.14021228,-0.031764331
27.14570992,-0.03621652
27.15120755,-0.040232847
27.15670519,-0.043851782
27.16220283,-0.047112528
27.16770047,-0.050058355
27.1731981,-0.05273529
27.17755302,-0.0546938
27.18190793,-0.056529645
27.18626284,-0.058256249
27.1904,-0.059804534
27.19107436,-0.060047664
27.19174871,-0.060288677
27.19312821,-0.060773359
27.19450771,-0.061249932
27.19726672,-0.062183706
27.20230215,-0.063817354
27.20850699,-0.065703999
27.21471183,-0.067450702
27.22091666,-0.069046955
27.22584915,-0.07018464
27.22920816,-0.070875249
27.230564,-0.071000982
27.2315201,-0.07111813
27.23168381,-0.071142249
27.23171687,-0.071147273
27.23173435,-0.071149949
27.23174747,-0.071151965
27.23174917,-0.071151079
27.23175051,-0.071150268
27.23175253,-0.07114896
27.23175455,-0.071147591
27.23175709,-0.071145809
27.23176073,-0.07114316
27.23176437,-0.071140433
27.23176801,-0.071137661
27.23177252,-0.071134212
27.23177823,-0.07112989
27.23178395,-0.071125691
27.23178966,-0.071121663
27.23179537,-0.071117836
27.23180109,-0.071114221
27.2318068,-0.071110817
27.23181397,-0.071106823
27.23182114,-0.071103104
27.23182987,-0.07109888
27.2318386,-0.071094914
27.23185066,-0.07108971
27.23186745,-0.071082707
27.23188423,-0.07107569
27.23190101,-0.071068457
27.23191779,-0.071060907
27.23193458,-0.071053007
27.23195136,-0.071044769
27.23197225,-0.071034091
27.2319999,-0.071019345
27.23204281,-0.070995366
27.23210472,-0.070958878
27.23216663,-0.070920489
27.23222855,-0.070880335
27.23233845,-0.07080495
27.2324715,-0.070707567
27.23260455,-0.070605094
27.23280594,-0.070443665
27.23300734,-0.070276725
27.23320873,-0.07010517
27.23347999,-0.069868541
27.23384202,-0.069546429
27.23427846,-0.069151908
27.23488767,-0.068593762
27.23572202,-0.067821717
27.23690632,-0.066720287
27.23809062,-0.065620165
27.23927492,-0.064526985
27.2404,-0.063497915
27.24107436,-0.062888025
27.24174871,-0.062281622
27.24312821,-0.06105108
27.24450771,-0.059824592
27.24726672,-0.057365589
27.25002572,-0.054868769
27.25278473,-0.052302672
27.25554373,-0.049646362
27.25830273,-0.046894185
27.26202636,-0.04304595
27.26574998,-0.039081155
27.2694736,-0.035036916
27.27319722,-0.030931273
27.27692084,-0.026759095
27.28064446,-0.022500583
27.28515713,-0.017195659
27.2896698,-0.011724269
27.29418247,-0.006112388
27.29869514,-0.000412998
27.3032078,0.005312569
27.30772047,0.011011773
27.31325612,0.017923208
27.31879177,0.024733551
27.32432742,0.03144219
27.32986307,0.038037709
27.33539872,0.044480641
27.34093437,0.050708538
27.34647002,0.056651475
27.35200568,0.062243888
27.35754133,0.067438182
27.36307698,0.072225585
27.36861263,0.076641445
27.37414828,0.080762641
27.37968393,0.084702411
27.38521958,0.088610957
27.39075523,0.092680554
27.39629088,0.097152779
27.40182653,0.10231906
27.40736218,0.10851936
27.41177682,0.114452955
27.41619146,0.121491487
27.42060609,0.129823716
27.4248,0.139064395
27.4261795,0.142472029
27.427559,0.146031849
27.43031801,0.153530157
27.43501296,0.167598675
27.44131997,0.189180452
27.44762698,0.213662322
27.453934,0.240707477
27.45921653,0.265045026
27.46449906,0.290631194
27.46978159,0.317347053
27.47235514,0.330550842
27.47360891,0.337006583
27.4748,0.343152152
27.4761795,0.350296241
27.477559,0.357456597
27.48031801,0.371804069
27.48465958,0.394397181
27.48900115,0.416900821
27.49451698,0.445174925
27.50003281,0.472924262
27.50554864,0.500063059
27.51106447,0.526562058
27.5165803,0.552424918
27.52209613,0.577666135
27.52761197,0.602285959
27.5331278,0.626265606
27.53864363,0.649561611
27.54415946,0.672118157
27.54967529,0.693878661
27.55519112,0.714803927
27.56070695,0.734872114
27.56622278,0.754077575
27.57173861,0.772412908
27.57725444,0.789866132
27.58277027,0.806410759
27.58828611,0.822014127
27.59380194,0.836652675
27.59931777,0.850312577
27.6048336,0.86299544
27.61034943,0.874713147
27.61586526,0.885486978
27.62138109,0.895346461
27.62689692,0.904332801
27.63241275,0.912488638
27.63792858,0.919867007
27.64331375,0.926379158
27.64869892,0.932270505
27.65408409,0.937597671
27.6592,0.942183296
27.65988598,0.94276059
27.66057196,0.943330503
27.66195147,0.944446987
27.66333097,0.945534825
27.66608997,0.947640571
27.67070731,0.950936375
27.67717346,0.95504865
27.68363961,0.958558232
27.69010576,0.961446054
27.69657191,0.963690896
27.69821585,0.964157079
27.69897663,0.964358287
27.69915337,0.964403708
27.69938333,0.964388077
27.69944168,0.964373982
27.69950002,0.96435951
27.69955837,0.964346529
27.69961671,0.964335937
27.69967506,0.964327805
27.6997334,0.964321722
27.69981018,0.964315855
27.69992728,0.964309649
27.70001864,0.964306496
27.70011,0.964305046
27.70026129,0.964307259
27.70041258,0.964314675
27.70056387,0.964325501
27.70059931,0.964279338
27.70060727,0.964266633
27.70061523,0.964253622
27.70062319,0.964240582
27.70063592,0.96422002
27.70064503,0.964205613
27.70065414,0.964191481
27.70066326,0.964177596
27.70067237,0.964163915
27.70068485,0.964145423
27.70070383,0.964117619
27.70072907,0.964080912
27.70075431,0.964044326
27.70077371,0.964016288
27.70079311,0.963988373
27.70081655,0.963954899
27.70084815,0.963910369
27.70088985,0.963852808
27.70093154,0.963796466
27.70097324,0.963740996
27.7010303,0.96366566
27.70110988,0.963560074
27.70117165,0.96347706
27.70123342,0.963393246
27.70129519,0.963309257
27.70138531,0.963187963
27.70147542,0.963069148
27.70154544,0.962978462
27.70161547,0.962888623
27.70173267,0.962738513
27.70184987,0.962588051
27.70196707,0.962438038
27.70212953,0.962232696
27.70225921,0.962071091
27.70238889,0.961910646
27.70260598,0.961643177
27.70282307,0.961377703
27.70324945,0.960863804
27.70358339,0.960466716
27.70412713,0.959827747
27.70478794,0.959062598
27.70565278,0.958075588
27.70685522,0.956720875
27.70805767,0.955376678
27.7092,0.954100866
27.70988598,0.953330816
27.71057196,0.952556264
27.71141739,0.951593141
27.71226282,0.950620042
27.71395368,0.948645903
27.71641326,0.945690333
27.71887284,0.942622002
27.72133241,0.939439878
27.72379199,0.93615454
27.72625157,0.932785971
27.72871114,0.929360365
27.73117072,0.925905763
27.73425863,0.921567533
27.73734654,0.917260543
27.74043445,0.91299858
27.74352236,0.90877307
27.74661027,0.904558356
27.74969818,0.90032121
27.75351477,0.895009295
27.75733136,0.889591218
27.76114795,0.884078696
27.76496454,0.878515747
27.76878113,0.872962951
27.77259772,0.867477129
27.77641431,0.862094364
27.7802309,0.856822777
27.78404749,0.851648332
27.78786408,0.846546255
27.79254121,0.840360365
27.79721834,0.834234689
27.80189547,0.82818224
27.8065726,0.822231804
27.81124973,0.816409437
27.8170234,0.809403022
27.82279707,0.802557061
27.82857074,0.795788176
27.83434441,0.788982098
27.84011809,0.782008832
27.84589176,0.774720026
27.85166543,0.766931156
27.8574391,0.758408904
27.86321277,0.748871499
27.86898645,0.737992847
27.87476012,0.725419888
27.87952971,0.713500821
27.8842993,0.699970033
27.88906889,0.684652439
27.8936,0.66834135
27.89444543,0.665073417
27.89529086,0.661744072
27.89698172,0.654933454
27.90036344,0.640632332
27.90601539,0.614670194
27.91166735,0.58632755
27.9173193,0.555984684
27.92297125,0.524098956
27.92819372,0.493684829
27.93341619,0.462755533
27.93412128,0.458358423
27.93462798,0.45523336
27.93513468,0.45215083
27.93564138,0.44910081
27.93614808,0.446071567
27.93665478,0.443055521
27.93733223,0.439036564
27.93826979,0.433492541
27.93961921,0.425539283
27.94162968,0.413729922
27.9436,0.402193456
27.94498784,0.394099039
27.94637569,0.386032054
27.94915138,0.369987462
27.95270961,0.349674054
27.95626784,0.329738665
27.95982607,0.31025161
27.9633843,0.291261393
27.96694253,0.27279891
27.97050076,0.254879169
27.97496861,0.233151183
27.97943645,0.21226689
27.9839043,0.192196431
27.98837215,0.172900816
27.99393209,0.149920105
27.99949203,0.128051939
28.00505196,0.107304431
28.0106119,0.087708584
28.01617184,0.069289676
28.02173178,0.052051699
28.02729172,0.035972768
28.03285166,0.021021893
28.0384116,0.00717316
28.04397154,-0.005590019
28.04953148,-0.017279953
28.05509142,-0.027915054
28.06065136,-0.037530257
28.0662113,-0.046178836
28.07177124,-0.053922365
28.07733118,-0.060822402
28.08289111,-0.066937696
28.08845105,-0.072326109
28.09401099,-0.077050376
28.09957093,-0.081180814
28.10513087,-0.084797575
28.11069081,-0.087986136
28.11507288,-0.090250106
28.11945496,-0.092335135
28.12383703,-0.094271831
28.128,-0.095998037
28.12869761,-0.096276171
28.12939522,-0.096551968
28.13078306,-0.097092451
28.13217091,-0.097625439
28.1349466,-0.098674519
28.13963969,-0.100400802
28.14570375,-0.102560159
28.15176781,-0.104660709
28.15783187,-0.106711431
28.16293772,-0.10838469
28.16630941,-0.109447707
28.16752217,-0.109819479
28.16828564,-0.109948478
28.16883613,-0.110048923
28.16926595,-0.110146069
28.16936455,-0.110170798
28.1694094,-0.110158697
28.1694177,-0.110155166
28.169426,-0.110151562
28.16943429,-0.110148035
28.16944804,-0.110142538
28.16946179,-0.110137516
28.16947215,-0.110134007
28.16948251,-0.110130673
28.16949571,-0.110126574
28.16951487,-0.110120701
28.16953404,-0.110114712
28.16955321,-0.110108464
28.16957237,-0.110101883
28.16959154,-0.110094942
28.16961737,-0.11008502
28.16965216,-0.110070699
28.16970293,-0.110048054
28.16977924,-0.110010886
28.16987114,-0.109962594
28.16996303,-0.109911714
28.17005492,-0.109858843
28.17014682,-0.109803979
28.17031789,-0.109696275
28.17048896,-0.109582586
28.17066004,-0.109465097
28.17087932,-0.109310895
28.17109859,-0.109153039
28.17142185,-0.108914778
28.17174512,-0.10867222
28.17222646,-0.108305963
28.17288103,-0.107800956
28.17382054,-0.107068145
28.17523731,-0.105956256
28.17665407,-0.104845588
28.178,-0.10379754
28.17869761,-0.10325966
28.17939522,-0.10272472
28.18078306,-0.101670146
28.18217091,-0.100622177
28.1849466,-0.098533749
28.18856389,-0.095799769
28.19218119,-0.093018642
28.19579848,-0.090168388
28.20058698,-0.0862813
28.20537547,-0.082274718
28.21016396,-0.07815356
28.21495246,-0.073902896
28.21974095,-0.069497429
28.22564855,-0.063823346
28.23155615,-0.057891471
28.23746374,-0.051742269
28.24337134,-0.045424652
28.24927894,-0.038972919
28.25518654,-0.032402279
28.26109413,-0.025718644
28.26700173,-0.018938979
28.27290933,-0.012107412
28.27881693,-0.00529148
28.28472452,0.001427014
28.29063212,0.007964643
28.29653972,0.014252533
28.30244732,0.020262894
28.30835492,0.026025211
28.31426251,0.031626553
28.32017011,0.03720929
28.32607771,0.04297089
28.33198531,0.049168133
28.3378929,0.056120063
28.3438005,0.064209021
28.34850924,0.071755439
28.35321797,0.080550249
28.3579267,0.090834106
28.3624,0.102150064
28.36378784,0.106058684
28.36517569,0.110125811
28.36795138,0.118652901
28.3726378,0.134381462
28.3786352,0.157006635
28.3846326,0.182237717
28.39063,0.209728491
28.39614139,0.236640905
28.40165278,0.264778007
28.40353107,0.274762164
28.4048672,0.281871276
28.40620332,0.288969567
28.40753945,0.296070757
28.40876997,0.302622366
28.41000049,0.30918778
28.4124,0.322023415
28.41378784,0.329464765
28.41517569,0.336905351
28.41795138,0.35176244
28.42234846,0.375118583
28.42674555,0.398100114
28.43114263,0.420575649
28.43553971,0.442457361
28.4399368,0.463702537
28.44574172,0.490765577
28.45154664,0.516715382
28.45735156,0.54155666
28.46315648,0.565291487
28.46896139,0.587916853
28.47476631,0.609419855
28.48057123,0.629798455
28.48637615,0.649073435
28.49218107,0.667287088
28.49798599,0.684499924
28.50379091,0.700787999
28.50959583,0.716218721
28.51540075,0.730851926
28.52120567,0.74474311
28.52701059,0.757933501
28.53281551,0.770454733
28.53862043,0.78233393
28.54442534,0.793593539
28.55023026,0.804253603
28.55603518,0.8143351
28.5618401,0.823859486
28.56764502,0.832848919
28.57344994,0.841326266
28.57925486,0.849312756
28.58505978,0.856827982
28.5908647,0.863888201
28.5968,0.870644463
28.59750924,0.87141725
28.59821847,0.872183345
28.59960632,0.873656491
28.60099416,0.875103977
28.60376985,0.877934344
28.6084181,0.882451528
28.61465309,0.888020566
28.62088808,0.892972315
28.62712307,0.897248141
28.63210457,0.900138279
28.63485286,0.901522172
28.63663661,0.902337804
28.63698294,0.902346908
28.63725296,0.902357114
28.63742988,0.902374352
28.63760679,0.902400942
28.6377837,0.902434625
28.63796061,0.902473689
28.63817435,0.902526959
28.63824871,0.902531858
28.63830765,0.902532376
28.63834663,0.902531874
28.63838561,0.902531385
28.6384246,0.902531438
28.63847916,0.902532891
28.63853372,0.902535969
28.63858829,0.902540414
28.63867147,0.902549117
28.63879055,0.902564332
28.63890964,0.902582028
28.63902872,0.902602187
28.63926689,0.902649869
28.63950506,0.902705072
28.63984405,0.902791816
28.64018303,0.902885912
28.64074613,0.90305416
28.64130924,0.903231542
28.64211982,0.903494527
28.64330468,0.903879286
28.64510144,0.904424761
28.6468,0.90486391
28.64750924,0.905010629
28.64821847,0.905138324
28.64960632,0.905314812
28.65099416,0.905419423
28.65376985,0.905458054
28.65711948,0.905198851
28.66046912,0.904632257
28.66381875,0.903806706
28.66716838,0.902772646
28.67051801,0.90157582
28.67386765,0.900256828
28.67721728,0.89885175
28.68150753,0.896976497
28.68579778,0.895060793
28.69008804,0.893134123
28.69437829,0.891211949
28.70002185,0.888707455
28.7056654,0.886251695
28.71130896,0.883859043
28.71695252,0.881521156
28.72259607,0.879207619
28.72823963,0.876873161
28.73388319,0.874471654
28.73952674,0.871971453
28.7451703,0.86936617
28.75081386,0.866676297
28.75645741,0.86394105
28.76210097,0.861207028
28.76774453,0.858522436
28.77338808,0.85594205
28.77903164,0.853513841
28.7846752,0.851256662
28.79031875,0.849144275
28.79596231,0.847099351
28.80160586,0.844995605
28.80724942,0.842675441
28.81289298,0.83998094
28.81752767,0.837392883
28.82216236,0.834400588
28.82679705,0.830965268
28.8312,0.827272274
28.83226235,0.826305167
28.8333247,0.825313276
28.83544939,0.823267498
28.83969879,0.818899051
28.84576228,0.812023577
28.85182578,0.804466415
28.85788928,0.796364896
28.86379072,0.788130223
28.86969217,0.779742233
28.87054073,0.778531055
28.87101582,0.777853093
28.87123362,0.777456759
28.87139474,0.777151886
28.87151329,0.776931756
28.87163185,0.77671886
28.8717504,0.776512314
28.87186896,0.776310052
28.87198751,0.776110954
28.87210607,0.77591499
28.87232739,0.775557567
28.87250003,0.77528493
28.87271514,0.774950309
28.87293025,0.774620237
28.8732224,0.77417875
28.87351455,0.773743821
28.87396958,0.773076173
28.87455467,0.772231842
28.87557832,0.770783491
28.87701307,0.768794587
28.87843237,0.766854674
28.87985167,0.76492712
28.8812,0.763098221
28.88266623,0.761102563
28.88413247,0.759102344
28.88706494,0.755097477
28.89070797,0.750137772
28.89435101,0.745230569
28.89799405,0.740411945
28.90163709,0.735713919
28.90528013,0.731161445
28.90892316,0.726772018
28.91352091,0.721480665
28.91811866,0.716469588
28.92271641,0.711723674
28.92829859,0.70629108
28.93388078,0.701204878
28.93946296,0.696476532
28.94504515,0.692144107
28.95062734,0.688262201
28.95620952,0.684880051
28.96179171,0.682015206
28.9673739,0.679658306
28.97295608,0.677784495
28.97853827,0.676359655
28.98412045,0.675343215
28.98970264,0.674690207
28.99528483,0.674349689
29.00086701,0.674259729
29.0064492,0.67434798
29.01203139,0.674535995
29.01761357,0.674748335
29.02319576,0.674921311
29.02877794,0.675002871
29.03436013,0.674950539
29.03994232,0.67472906
29.0455245,0.674310635
29.05060691,0.67374162
29.05568931,0.672987156
29.06077172,0.672054413
29.0656,0.671018059
29.06632086,0.67085011
29.06704173,0.670679537
29.06850796,0.670321888
29.06997419,0.669953784
29.07290666,0.669194049
29.07772423,0.667883178
29.08397169,0.666100605
29.09021916,0.664277888
29.09646662,0.662468004
29.10271408,0.660714983
29.10896154,0.659111717
29.11236588,0.658342387
29.1156,0.657681267
29.11632086,0.657544314
29.11704173,0.65741004
29.11850796,0.657146786
29.11997419,0.656892631
29.12290666,0.656404926
29.12776042,0.655661677
29.1336083,0.654898589
29.13945618,0.654339259
29.14530406,0.65404878
29.15115194,0.654067027
29.15699982,0.654396655
29.16284771,0.655017674
29.16869559,0.655902959
29.17454347,0.657029189
29.18039135,0.658373426
29.18623923,0.659902784
29.19208711,0.661557391
29.19793499,0.663258948
29.20378287,0.664929698
29.20963075,0.666506349
29.21547863,0.667948699
29.22132652,0.669235123
29.2271744,0.670355173
29.23302228,0.671301956
29.23887016,0.67206764
29.24471804,0.67265009
29.25056592,0.673060893
29.2564138,0.673322233
29.26226168,0.673457702
29.26810956,0.673484713
29.27395744,0.67341102
29.27980533,0.673234538
29.2849179,0.67299151
29.29003048,0.672665827
29.29514305,0.672264882
29.3,0.671827222
29.30146623,0.671684161
29.30293247,0.671538452
29.30586494,0.671239386
29.31056361,0.67073846
29.31656454,0.670065046
29.32256547,0.669363505
29.3285664,0.668647508
29.33399262,0.668001984
29.33941885,0.66737526
29.34127703,0.667344758
29.34258548,0.667275589
29.34363156,0.667183982
29.34495752,0.667041165
29.34623409,0.666891937
29.34751067,0.666740984
29.34878725,0.666593785
29.35,0.6664605
29.35146623,0.66631619
29.35293247,0.666183553
29.35586494,0.665943216
29.36025133,0.665630188
29.36463772,0.665342932
29.36902411,0.665052778
29.3734105,0.664739805
29.37878175,0.664310277
29.384153,0.663819943
29.38952425,0.663263173
29.3948955,0.66263728
29.40026675,0.661940366
29.405638,0.661168852
29.41100925,0.660316037
29.4163805,0.659379911
29.42175175,0.658365272
29.427123,0.657292236
29.43249424,0.656189251
29.43786549,0.655089201
29.44323674,0.654020364
29.44860799,0.653002346
29.45397924,0.652049786
29.45935049,0.651172076
29.46472174,0.650378915
29.47009299,0.649682759
29.47546424,0.649094711
29.48083549,0.648620556
29.48620674,0.648261436
29.49157799,0.648014678
29.49694923,0.647874847
29.50232048,0.64783558
29.50769173,0.647890542
29.51306298,0.648031483
29.51843423,0.648247645
29.52380548,0.648522743
29.52917673,0.648836756
29.5344,0.649159214
29.53513249,0.64920498
29.53586498,0.64925063
29.53733121,0.649341095
29.53879745,0.649430887
29.54172991,0.649607979
29.54639429,0.649880305
29.55238041,0.650207873
29.55836653,0.65050274
29.56435264,0.650751038
29.56942792,0.650905609
29.57219834,0.65096056
29.57339061,0.650976526
29.5739436,0.65098219
29.57419847,0.650984409
29.57433098,0.650985462
29.57436782,0.650985742
29.57438846,0.650985897
29.57439858,0.650985972
29.57440112,0.650984935
29.57440367,0.65098372
29.57440621,0.650982449
29.57440875,0.65098117
29.57441286,0.650979108
29.57441798,0.650976536
29.57442311,0.650973948
29.57442824,0.65097133
29.57443506,0.650967784
29.57444187,0.650964149
29.57444869,0.650960421
29.57445786,0.650955262
29.57446998,0.650948242
29.5744821,0.650941045
29.57449762,0.650931679
29.5745185,0.650919012
29.57453939,0.650906476
29.57456554,0.650891201
29.5745917,0.650876577
29.57462351,0.650859828
29.57465531,0.650844286
29.57469797,0.650825314
29.57474062,0.650808298
29.57479416,0.650789152
29.5748669,0.650765679
29.57495501,0.650739104
29.57502299,0.650719251
29.57509097,0.650700054
29.57515894,0.650682037
29.57524994,0.65066063
29.57534093,0.650642499
29.57543192,0.65062691
29.57552291,0.650612773
29.57563901,0.650595751
29.5757551,0.650579873
29.57583231,0.650570267
29.5759286,0.650575546
29.57597408,0.650582688
29.57601036,0.650588989
29.57604664,0.650595147
29.57608292,0.650600897
29.57614712,0.650609726
29.5761976,0.650615278
29.57624808,0.650619628
29.57630883,0.650623672
29.57638399,0.650627895
29.57647691,0.650633341
29.57656984,0.650639489
29.57666276,0.650645687
29.57678286,0.650652254
29.57690295,0.650656679
29.57702304,0.650659832
29.57718534,0.650664006
29.57734763,0.650668467
29.57750992,0.650672297
29.57772002,0.650675695
29.57793011,0.650678245
29.57828908,0.650682253
29.57864806,0.650685144
29.57916958,0.650686886
29.57984509,0.650685548
29.58085416,0.650674561
29.58267254,0.650621681
29.5844,0.650527736
29.58513249,0.650470753
29.58586498,0.650406296
29.58733121,0.650250661
29.58879745,0.650071399
29.59172991,0.649660468
29.59624294,0.648904291
29.60202428,0.647744141
29.60780562,0.646373804
29.61358697,0.644780111
29.61936831,0.64295899
29.62514965,0.64092871
29.63093099,0.638729741
29.63671233,0.636413042
29.64249367,0.634030154
29.64827501,0.631632328
29.65405635,0.629272227
29.6598377,0.626999721
29.66561904,0.624860605
29.67140038,0.622894227
29.67718172,0.62112898
29.68296306,0.61957888
29.6887444,0.618247744
29.69452574,0.617133411
29.70030708,0.616228436
29.70608843,0.615515615
29.71186977,0.614975724
29.71765111,0.614589406
29.72343245,0.614333989
29.72921379,0.614178269
29.73499513,0.614078353
29.74077647,0.613990724
29.74655782,0.613875464
29.75218875,0.613700866
29.75781968,0.613434055
29.76345061,0.613056141
29.7688,0.612581927
29.77026623,0.612426283
29.77173247,0.612260116
29.77466494,0.611898533
29.77942111,0.611211798
29.78417728,0.610387169
29.79029351,0.609118645
29.79640975,0.607625771
29.80207817,0.606071511
29.80774658,0.604406827
29.80855153,0.604163891
29.80900347,0.603881169
29.80927361,0.603705688
29.80948035,0.603582992
29.80968708,0.603472203
29.80989382,0.603370805
29.81010056,0.603276764
29.81037236,0.603162244
29.81064415,0.603055653
29.81110929,0.602886139
29.81157443,0.602728989
29.81231781,0.602496453
29.81337574,0.602192121
29.81476071,0.601821618
29.81612996,0.601469305
29.81749921,0.60111812
29.8188,0.600777945
29.82026623,0.600373742
29.82173247,0.599956318
29.82466494,0.599098661
29.82830422,0.598020118
29.83194351,0.596970557
29.83558279,0.595997372
29.83922208,0.595141391
29.84286136,0.594434683
29.84650065,0.593898381
29.85114342,0.593478531
29.85578619,0.593352922
29.86042896,0.593497097
29.86602931,0.593975275
29.87162965,0.594731924
29.87723,0.595733308
29.88283035,0.596963739
29.88843069,0.598411677
29.89403104,0.600054476
29.89963139,0.601854966
29.90523173,0.603772016
29.91083208,0.605774302
29.91643243,0.607848185
29.92203277,0.609996298
29.92763312,0.612225859
29.93323347,0.614536255
29.93883381,0.616917512
29.94443416,0.619353225
29.95003451,0.621822744
29.95563486,0.624301004
29.9612352,0.626757592
29.96683555,0.629152391
29.9724359,0.631430907
29.97803624,0.633530571
29.98363659,0.63538596
29.98858935,0.636776752
29.99354211,0.63789921
29.99849488,0.638735334
30.0032,0.639260041
30.00394412,0.639315698
30.00468823,0.639364874
30.00615447,0.639436385
30.0076207,0.639482787
30.01055317,0.639513218
30.01496773,0.639391613
30.02080183,0.638935658
30.02663593,0.638197631
30.03247003,0.637259215
30.03771813,0.63632083
30.04296622,0.635372698
30.04445091,0.635271451
30.04553052,0.635173135
30.0461664,0.635094047
30.0466208,0.635026683
30.04707521,0.634952669
30.04752962,0.634874707
30.04832841,0.634732944
30.04946984,0.634527657
30.0507343,0.634306001
30.05199876,0.634098508
30.0532,0.633919586
30.05394412,0.633823064
30.05468823,0.633734898
30.05615447,0.633591694
30.0576207,0.633476348
30.06055317,0.633306442
30.06470954,0.633186515
30.06886592,0.633178188
30.07388071,0.633292743
30.0788955,0.63355198
30.0839103,0.633979992
30.08892509,0.634595076
30.09393988,0.635397806
30.09895468,0.636372147
30.10396947,0.637496808
30.10898426,0.638753855
30.11399906,0.640130532
30.12008055,0.641943005
30.12616204,0.643880783
30.13224353,0.645901979
30.13832502,0.647962326
30.14440652,0.650020161
30.15048801,0.652038577
30.1565695,0.653976277
30.16265099,0.655782403
30.16873248,0.657391471
30.17481397,0.658711612
30.18089547,0.659608581
30.18697696,0.659905706
30.19305845,0.659385518
30.19913994,0.657786279
30.20522143,0.654809972
30.21130292,0.650134041
30.21738442,0.643416103
30.22250229,0.635925758
30.22762015,0.626523475
30.23273802,0.61501097
30.2376,0.602013687
30.23906623,0.597601075
30.24053247,0.593005816
30.24346494,0.583366544
30.24810801,0.566782704
30.25420022,0.542648249
30.26029243,0.516213723
30.26638464,0.488039314
30.27175561,0.462221789
30.27712659,0.435904791
30.27802269,0.431608138
30.27891878,0.427261421
30.27981488,0.422866107
30.28071098,0.418444361
30.28160707,0.414012849
30.28250317,0.409580774
30.2837935,0.403208377
30.28574555,0.393611794
30.2876,0.384566485
30.28906623,0.377503164
30.29053247,0.370501298
30.29346494,0.35665991
30.297786,0.336741363
30.30210707,0.317466694
30.30642814,0.298875291
30.31074921,0.280980581
30.31595196,0.260336609
30.3211547,0.240617614
30.32635745,0.22175612
30.3315602,0.203702472
30.33676294,0.186428724
30.34196569,0.169912708
30.34716844,0.154134715
30.35237118,0.139073315
30.35757393,0.124706967
30.36277668,0.111020866
30.36797942,0.098007869
30.37318217,0.085665455
30.37838492,0.07399138
30.38358766,0.062979877
30.38879041,0.052617437
30.39399316,0.042882617
30.3991959,0.03375267
30.40439865,0.025205393
30.4096014,0.017217784
30.41480414,0.009767026
30.42000689,0.002832051
30.42520964,-0.003607158
30.43041238,-0.009567916
30.43561513,-0.015064892
30.44081788,-0.02011059
30.44602062,-0.02471704
30.45122337,-0.028898802
30.45642612,-0.032674903
30.46162886,-0.036068166
30.46683161,-0.039106175
